status,pnl_pct,days_held,symbol,score_date,bh_entry
success,1.4999999999999902,1,LIN,2026-02-13,480.5265711976561
success,1.4999999999999902,0,MSGS,2026-02-13,291.04100514606
success,1.4999999999999902,1,ET,2026-02-13,18.73304200066125
success,1.4999999999999902,0,LPG,2026-02-13,33.40176537828954
success,1.4999999999999902,0,INSW,2026-02-13,63.85466159177359
success,1.4999999999999902,0,FET,2026-02-13,50.092338668685244
success,1.4999999999999902,0,FRO,2026-02-13,30.871125072432317
success,1.4999999999999902,0,HTO,2026-02-13,54.82560940102118
time_loss,-0.2134145533229881,2,MLPX,2026-02-13,69.6787044959613
time_profit,0.7827999928651019,2,KMI,2026-02-13,32.28725536728853
no_fill,0.0,0,PAA,2026-02-17,20.409722396572374
no_fill,0.0,0,CMBT,2026-02-17,13.198538623236425
success,1.4999999999999902,0,WT,2026-02-17,16.53094713754743
success,1.4999999999999902,2,RTX,2026-02-17,203.25212629148558
success,1.4999999999999902,0,SBLK,2026-02-17,24.49186264562154
time_loss,-0.10422094841062712,2,PSTL,2026-02-17,19.298033567319024
time_loss,-0.788051411838564,2,AQN,2026-02-17,6.7532188363846775
no_fill,0.0,0,BLBD,2026-02-17,59.875868330886064
success,1.4999999999999902,0,ASO,2026-02-17,59.65043854677635
success,1.4999999999999902,0,BWMX,2026-02-17,18.66042126514742
no_fill,0.0,0,PR,2026-02-18,17.632005619061307
success,1.4999999999999902,0,ADI,2026-02-18,345.8631509098077
no_fill,0.0,0,CVE,2026-02-18,22.213312043916346
success,1.4999999999999902,2,CHD,2026-02-18,102.55131078209335
no_fill,0.0,0,XES,2026-02-18,109.99073365323449
success,1.4999999999999902,0,ESI,2026-02-18,33.62342449390541
no_fill,0.0,0,WFRD,2026-02-18,104.6744492400443
stopped_out,-3.0000000000000027,2,MTB,2026-02-18,231.49892769293623
no_fill,0.0,0,APA,2026-02-18,28.551764678898152
time_loss,-0.5408542121203896,2,FANG,2026-02-18,173.74631425907413
time_loss,-1.4422817809005672,2,LHX,2026-02-19,358.2329282574437
success,1.4999999999999902,0,NTR,2026-02-19,71.67965727389692
success,1.4999999999999902,0,WHD,2026-02-19,58.66306976961456
success,1.4999999999999902,0,HII,2026-02-19,442.2848532747741
success,1.4999999999999902,0,ATS,2026-02-19,32.470079032267925
success,1.4999999999999902,0,AXIA,2026-02-19,11.703893348576827
success,1.4999999999999902,2,CTVA,2026-02-19,76.94456274080761
time_loss,-0.9031077110269403,2,SU,2026-02-19,56.733499868144875
success,1.4999999999999902,1,VTOL,2026-02-19,46.83943504755485
success,1.4999999999999902,0,CVE,2026-02-19,23.092414755065178
stopped_out,-3.0000000000000027,0,XPO,2026-02-20,209.44580541459578
stopped_out,-3.0000000000000027,0,OCS,2026-02-20,29.116143087376802
success,1.4999999999999902,0,MAMA,2026-02-20,15.854735588930856
success,1.4999999999999902,1,KMT,2026-02-20,39.52282794346051
success,1.4999999999999902,0,FCX,2026-02-20,64.19688628406863
stopped_out,-3.0000000000000027,0,XP,2026-02-20,22.901346750528358
success,1.4999999999999902,1,TER,2026-02-20,324.09614531404435
success,1.4999999999999902,0,BHP,2026-02-20,76.71163257956775
success,1.4999999999999902,1,ELPC,2026-02-20,11.24342614630103
time_profit,0.7251302968502182,2,E,2026-02-20,44.16511930816199
no_fill,0.0,0,MDLZ,2026-02-23,60.2271266505598
success,1.6389829892368368,0,ACAD,2026-02-23,24.636216600722616
stopped_out,-3.0000000000000027,0,BOOM,2026-02-23,8.670262320485492
success,1.4999999999999902,0,OUT,2026-02-23,25.840769575940257
success,1.4999999999999902,0,PRMB,2026-02-23,18.890991709810617
success,1.4999999999999902,0,GOLF,2026-02-23,99.86157240383106
success,1.4999999999999902,0,BCPC,2026-02-23,174.74313375171607
no_fill,0.0,0,YUMC,2026-02-23,54.87324554415064
